id,Hours Studied,Previous Scores,Extracurricular Activities,Sleep Hours,Sample Question Papers Practiced,Performance Index
SP3224,8,73,No,5,3,66.0
SP6962,9,44,Yes,5,6,41.0
SP9785,8,47,Yes,5,9,43.0
SP8487,6,53,Yes,7,1,39.0
SP2128,6,45,No,8,8,35.0
SP4202,1,96,No,9,5,69.0
SP5756,3,73,No,8,6,53.0
SP8422,3,59,No,8,6,43.0
SP4229,9,44,Yes,7,3,39.0
SP2330,2,74,No,4,2,47.0
SP337,9,73,No,4,4,66.0
SP8746,4,59,Yes,9,5,42.0
SP9539,1,89,No,5,6,67.0
SP7872,9,74,Yes,6,8,69.0
SP2552,4,64,No,7,0,45.0
SP9612,4,49,No,7,7,32.0
SP6197,5,76,Yes,4,5,62.0
SP3137,3,92,No,4,2,73.0
SP6927,6,95,Yes,5,9,85.0
SP6734,8,95,No,7,8,89.0
SP178,7,82,No,9,2,72.0
SP7862,2,43,Yes,4,5,16.0
SP5686,4,59,Yes,8,0,42.0
SP5455,8,56,No,6,5,49.0
SP2404,1,77,No,9,0,57.0
SP4900,3,73,No,7,6,56.0
SP2824,8,41,Yes,5,0,34.0
SP5080,7,62,Yes,9,2,56.0
SP8248,9,88,Yes,6,8,84.0
SP5894,3,98,No,7,2,76.0
SP8291,9,73,No,6,9,71.0
SP2192,1,80,No,7,1,56.0
SP7772,6,87,No,5,3,72.0
SP5263,9,62,No,9,5,59.0
SP9280,2,52,No,6,0,26.0
SP8014,2,88,Yes,6,9,65.0
SP3604,2,77,Yes,5,0,53.0
SP27,1,57,Yes,9,8,37.0
SP9144,3,77,No,6,2,54.0
SP7480,3,80,No,6,6,62.0
SP9,5,48,No,9,3,33.0
SP3884,7,97,No,6,5,89.0
SP179,5,92,Yes,8,8,81.0
SP8326,8,62,No,5,1,53.0
SP4361,7,84,No,6,3,77.0
SP587,1,66,No,8,7,39.0
SP1816,3,74,Yes,9,6,59.0
SP2787,3,61,No,6,1,42.0
SP2822,8,40,Yes,5,1,29.0
SP9985,1,94,No,8,3,69.0
SP1209,9,98,No,7,6,97.0
SP4693,7,44,Yes,4,7,33.0
SP472,9,69,No,9,0,69.0
SP7280,4,55,Yes,6,3,38.0
SP3539,8,52,Yes,7,2,47.0
SP5138,4,44,No,9,1,25.0
SP6862,7,55,No,7,1,44.0
SP9175,4,79,Yes,6,2,65.0
SP6193,2,48,Yes,8,0,27.0
SP3919,4,41,Yes,8,7,23.0
SP5885,6,59,Yes,7,9,49.0
SP8794,1,51,Yes,8,8,27.0
SP2227,1,76,Yes,5,6,52.0
SP3402,7,71,Yes,5,8,62.0
SP2224,8,94,Yes,5,7,90.0
SP6230,6,65,Yes,4,1,56.0
SP4503,6,92,No,5,2,80.0
SP1425,8,53,Yes,9,8,49.0
SP2460,3,46,Yes,6,1,27.0
SP5427,9,47,Yes,4,2,44.0
SP1591,6,78,Yes,7,3,68.0
SP3429,7,88,No,7,6,81.0
SP996,8,93,Yes,5,1,86.0
SP5203,9,79,No,7,7,78.0
SP5467,3,42,Yes,5,6,23.0
SP7534,8,48,No,9,8,43.0
SP7705,3,60,Yes,4,4,39.0
SP4274,3,92,Yes,7,9,73.0
SP7555,4,44,Yes,8,1,26.0
SP4600,3,49,Yes,9,0,31.0
SP7304,4,48,Yes,4,8,30.0
SP7902,9,66,No,8,5,65.0
SP698,4,84,No,6,2,68.0
SP9075,2,66,No,7,4,43.0
SP5823,3,89,No,5,9,71.0
SP2359,6,53,No,5,5,43.0
SP6007,3,40,No,6,1,16.0
SP9431,6,51,Yes,9,3,44.0
SP2290,3,83,No,7,0,61.0
SP6711,5,66,Yes,7,8,50.0
SP5780,4,44,Yes,9,9,28.0
SP7481,5,75,Yes,6,8,62.0
SP1527,3,45,No,7,3,21.0
SP8609,5,47,Yes,4,5,30.0
SP6941,2,63,No,7,8,42.0
SP7996,1,52,No,9,7,31.0
SP7482,4,44,No,7,5,26.0
SP4744,6,54,No,7,3,41.0
SP7818,3,43,No,6,2,20.0
SP5176,6,90,Yes,4,7,74.0
SP7509,1,54,No,5,0,27.0
SP6483,5,55,No,6,6,42.0
SP4801,8,43,Yes,7,0,36.0
SP9884,5,63,No,6,5,48.0
SP1945,8,58,No,8,1,52.0
SP4729,7,82,No,9,6,77.0
SP966,8,85,Yes,6,8,79.0
SP2485,7,64,Yes,6,9,58.0
SP961,6,95,No,5,8,84.0
SP5285,2,92,No,9,9,69.0
SP5295,1,62,No,7,7,41.0
SP648,6,66,Yes,8,1,55.0
SP8210,2,82,No,9,2,63.0
SP789,2,41,Yes,4,6,13.0
SP70,4,94,Yes,6,6,77.0
SP1467,4,50,No,5,1,30.0
SP8543,7,98,No,9,9,94.0
SP3618,1,49,Yes,5,7,24.0
SP6950,3,85,No,5,0,60.0
SP8447,7,67,Yes,9,3,60.0
SP5887,4,45,No,5,4,25.0
SP7440,9,82,No,7,3,79.0
SP7900,7,50,Yes,7,2,42.0
SP4890,1,77,No,6,1,48.0
SP8320,9,41,No,6,9,37.0
SP3532,3,41,No,8,7,19.0
SP8610,8,91,No,5,8,86.0
SP4570,1,81,Yes,6,6,56.0
SP1667,6,48,No,4,9,37.0
SP1076,5,62,Yes,9,4,47.0
SP8976,9,79,No,6,2,78.0
SP7827,4,53,Yes,5,4,33.0
SP2643,8,42,No,4,0,31.0
SP298,8,70,No,8,3,64.0
SP4275,6,58,Yes,9,9,50.0
SP4099,4,65,No,5,7,45.0
SP3103,4,56,Yes,5,1,42.0
SP4225,7,48,Yes,8,8,41.0
SP7833,8,80,Yes,4,2,70.0
SP9833,2,40,No,7,9,18.0
SP3894,6,66,Yes,6,3,53.0
SP7256,5,43,No,5,6,29.0
SP3726,6,56,No,8,4,47.0
SP1140,6,40,Yes,8,1,27.0
SP8245,9,48,No,5,2,41.0
SP25,4,53,Yes,6,3,35.0
SP5710,4,98,Yes,4,3,78.0
SP5708,5,66,Yes,5,4,52.0
SP9086,1,46,No,9,8,17.0
SP1257,2,54,Yes,8,1,30.0
SP3625,5,65,No,7,2,47.0
SP801,9,47,Yes,7,1,44.0
SP6992,9,93,Yes,5,9,94.0
SP8977,9,83,Yes,8,9,85.0
SP5413,2,57,No,6,7,34.0
SP3838,1,50,No,8,6,22.0
SP3335,8,56,Yes,9,9,51.0
SP7788,8,85,No,6,6,79.0
SP2697,6,76,No,7,9,68.0
SP4520,7,89,Yes,9,5,82.0
SP886,3,59,Yes,9,4,38.0
SP6386,4,95,Yes,6,2,77.0
SP4611,4,53,No,8,9,40.0
SP6544,1,68,No,8,3,45.0
SP6325,7,44,Yes,6,6,37.0
SP1776,3,93,Yes,9,1,73.0
SP7236,4,84,Yes,9,2,67.0
SP4627,3,69,Yes,4,5,48.0
SP2103,3,44,Yes,5,7,24.0
SP8686,8,93,No,5,5,87.0
SP1479,9,85,No,4,0,78.0
SP5158,5,71,Yes,4,5,54.0
SP9857,7,53,Yes,9,5,47.0
SP3578,9,74,No,4,8,71.0
SP5407,1,83,No,5,3,59.0
SP9206,4,83,Yes,5,4,67.0
SP815,4,64,Yes,9,8,49.0
SP8383,4,57,Yes,4,1,39.0
SP2033,3,53,Yes,5,2,31.0
SP2687,7,98,Yes,7,4,87.0
SP8167,4,79,Yes,4,6,61.0
SP4592,9,54,No,7,4,50.0
SP1637,4,59,No,9,7,42.0
SP2152,7,69,Yes,7,2,59.0
SP8929,8,68,No,7,3,61.0
SP4977,6,67,No,6,2,54.0
SP2401,1,43,No,9,0,15.0
SP4539,9,98,Yes,8,1,96.0
SP2269,8,49,Yes,9,5,47.0
SP7331,9,74,No,4,6,69.0
SP8299,8,93,No,5,8,88.0
SP7618,2,63,No,8,9,39.0
SP2168,5,82,No,9,5,66.0
SP5850,2,97,No,6,7,74.0
SP5784,7,69,No,6,1,57.0
SP5778,5,91,Yes,9,9,81.0
SP1195,1,65,No,7,4,37.0
SP2075,2,72,No,7,5,50.0
SP8416,4,90,No,6,3,75.0
SP3491,2,88,No,9,8,67.0
SP5672,2,41,No,4,3,17.0
SP6027,3,77,No,4,8,58.0
SP6750,3,60,Yes,8,1,37.0
SP2412,5,97,No,8,0,82.0
SP7308,7,50,Yes,5,0,44.0
SP1559,5,70,Yes,8,0,58.0
SP820,7,72,No,9,6,62.0
SP4095,1,53,No,8,3,26.0
SP8410,4,72,No,6,4,59.0
SP8994,4,49,No,6,4,29.0
SP9401,9,50,No,7,8,45.0
SP4320,8,80,No,8,2,76.0
SP9603,7,43,No,9,0,32.0
SP993,4,71,No,5,5,49.0
SP6861,4,73,No,7,4,53.0
SP8701,8,51,No,7,8,43.0
SP9256,6,86,No,6,5,74.0
SP8135,8,61,No,8,9,55.0
SP4150,6,44,No,8,0,29.0
SP8068,8,70,No,4,6,63.0
SP1170,9,66,No,6,9,63.0
SP487,6,69,No,4,5,57.0
SP3670,4,46,No,7,3,26.0
SP5527,8,65,Yes,7,1,55.0
SP9373,4,96,No,6,2,81.0
SP7153,9,54,No,8,2,47.0
SP6797,5,65,No,5,4,50.0
SP2960,6,73,Yes,6,2,61.0
SP4189,1,49,No,7,2,23.0
SP6675,3,84,No,8,3,64.0
SP6886,9,56,Yes,7,8,53.0
SP4560,4,46,Yes,4,5,28.0
SP1201,8,67,Yes,4,5,57.0
SP1997,8,70,Yes,7,3,62.0
SP9524,9,62,No,6,3,55.0
SP7053,1,60,Yes,5,3,33.0
SP7406,2,92,No,6,3,67.0
SP664,3,41,No,6,5,15.0
SP5175,9,58,No,6,4,58.0
SP8722,3,95,No,9,7,73.0
SP8052,8,46,No,5,7,40.0
SP5371,9,60,No,8,8,58.0
SP1157,4,55,Yes,7,8,39.0
SP5828,3,90,Yes,6,2,68.0
SP6116,8,43,No,5,9,35.0
SP7074,9,86,No,5,2,79.0
SP9486,6,97,No,5,4,83.0
SP2065,9,70,No,7,4,67.0
SP922,6,59,Yes,6,0,49.0
SP976,1,89,Yes,6,5,62.0
SP6268,1,81,No,7,0,59.0
SP9687,8,87,No,5,3,83.0
SP2349,5,98,Yes,6,3,84.0
SP1696,6,94,Yes,7,7,86.0
SP2487,5,98,Yes,4,6,87.0
SP394,6,79,No,5,2,65.0
SP7871,2,81,Yes,7,6,60.0
SP2678,7,45,Yes,8,0,37.0
SP1731,5,46,Yes,7,9,33.0
SP2050,2,56,No,6,2,31.0
SP4846,6,44,No,9,0,33.0
SP978,6,94,No,6,5,85.0
SP6728,3,73,Yes,9,6,55.0
SP5952,7,94,No,7,6,85.0
SP8527,9,45,Yes,8,8,46.0
SP1653,3,87,Yes,4,4,65.0
SP8371,7,92,No,8,1,85.0
SP743,9,62,Yes,5,9,56.0
SP8504,9,81,Yes,8,8,80.0
SP3924,7,79,No,8,8,70.0
SP4413,6,89,Yes,4,8,75.0
SP5775,3,54,No,5,5,34.0
SP1486,8,63,No,5,6,56.0
SP4473,9,62,Yes,9,6,65.0
SP1035,8,44,Yes,5,6,39.0
SP825,9,40,Yes,5,1,38.0
SP6869,4,51,Yes,5,8,36.0
SP8922,5,66,No,4,1,52.0
SP7878,2,88,Yes,4,6,64.0
SP6151,1,55,Yes,8,1,29.0
SP5515,5,54,Yes,4,8,37.0
SP9820,5,70,No,5,3,52.0
SP6125,7,65,No,4,5,55.0
SP5126,1,47,No,8,7,20.0
SP6036,8,92,Yes,7,7,85.0
SP5652,1,40,Yes,8,8,15.0
SP4171,7,54,Yes,7,1,50.0
SP6553,9,45,Yes,8,4,44.0
SP324,2,53,Yes,8,9,33.0
SP1414,1,59,Yes,7,9,34.0
SP1582,7,47,Yes,6,3,38.0
SP8122,5,95,Yes,8,1,83.0
SP669,4,71,No,9,7,57.0
SP4267,8,46,Yes,8,8,41.0
SP2057,9,59,Yes,7,9,58.0
SP3476,5,47,No,5,4,30.0
SP9697,1,99,No,6,9,76.0
SP1901,9,70,No,5,9,67.0
SP7650,1,87,Yes,8,8,61.0
SP5462,2,62,No,9,7,40.0
SP8940,5,52,No,8,9,39.0
SP9724,6,81,Yes,4,7,71.0
SP9816,9,60,Yes,9,3,60.0
SP1943,9,93,Yes,8,6,90.0
SP3337,7,89,Yes,4,5,79.0
SP2402,1,60,Yes,7,8,39.0
SP541,3,79,No,8,1,60.0
SP898,9,41,Yes,4,9,39.0
SP2948,7,90,Yes,8,9,84.0
SP5005,7,73,No,5,1,65.0
SP5791,3,72,Yes,4,0,50.0
SP34,8,84,No,7,7,78.0
SP9382,9,68,No,5,2,66.0
SP839,7,88,No,9,8,83.0
SP323,8,92,Yes,7,2,89.0
SP939,6,91,No,9,0,81.0
SP2040,6,46,No,5,3,34.0
SP6649,2,90,No,5,9,64.0
SP236,9,81,Yes,7,3,78.0
SP3790,6,91,Yes,9,8,84.0
SP1541,9,44,No,5,7,43.0
SP5399,9,43,Yes,8,3,43.0
SP2534,6,66,Yes,6,8,58.0
SP515,6,92,Yes,7,9,80.0
SP2364,4,54,Yes,8,4,34.0
SP8394,7,56,No,8,0,45.0
SP6331,6,78,No,6,5,66.0
SP1782,5,56,No,9,5,42.0
SP9471,4,93,No,6,1,72.0
SP9021,4,69,No,7,2,50.0
SP7382,8,61,Yes,9,3,55.0
SP1174,6,97,Yes,8,1,86.0
SP6912,4,72,No,5,9,52.0
SP666,9,54,No,8,0,49.0
SP6690,7,64,No,8,7,58.0
SP3684,8,81,No,6,9,76.0
SP1656,8,60,Yes,6,2,54.0
SP2627,8,97,Yes,5,7,91.0
SP9026,8,62,No,5,7,57.0
SP2214,8,83,No,4,1,73.0
SP3115,2,53,Yes,9,7,32.0
SP3996,6,84,No,6,4,71.0
SP8020,6,60,No,6,6,48.0
SP3545,7,79,No,5,9,69.0
SP7852,2,86,Yes,6,2,65.0
SP9611,5,59,No,8,5,43.0
SP8149,8,68,No,6,1,69.0
SP5411,9,56,Yes,7,3,52.0
SP8554,9,95,No,8,0,94.0
SP4742,5,87,No,6,9,76.0
SP7593,5,51,Yes,7,1,36.0
SP6602,1,40,No,6,6,16.0
SP8215,6,75,No,7,7,61.0
SP5621,1,42,No,5,5,12.0
SP9230,8,83,No,9,3,79.0
SP3073,4,89,Yes,4,9,72.0
SP6729,5,99,No,4,7,82.0
SP6727,2,65,No,9,0,42.0
SP1865,9,96,Yes,4,3,94.0
SP6397,9,48,Yes,7,3,43.0
SP4180,6,84,Yes,4,7,72.0
SP198,4,52,Yes,5,1,35.0
SP6491,2,55,Yes,6,3,29.0
SP278,6,90,No,8,9,81.0
SP7651,8,77,Yes,4,3,72.0
SP8035,4,62,No,6,7,43.0
SP8140,9,83,No,7,5,80.0
SP7711,4,46,Yes,7,1,28.0
SP3081,5,75,No,9,8,62.0
SP3163,7,96,Yes,5,5,88.0
SP4663,5,63,Yes,4,0,48.0
SP6227,3,67,No,8,1,46.0
SP9453,9,56,No,4,9,53.0
SP8894,5,69,No,9,2,55.0
SP5770,8,94,No,5,9,88.0
SP5964,5,89,No,9,7,79.0
SP1456,3,80,No,5,9,60.0
SP2734,9,99,No,5,6,96.0
SP4991,5,56,Yes,9,8,43.0
SP5843,4,60,No,4,0,38.0
SP3873,8,45,Yes,9,7,40.0
SP3835,4,52,Yes,9,2,36.0
SP7884,8,40,No,7,7,36.0
SP1177,8,90,Yes,4,3,82.0
SP404,4,59,Yes,8,2,47.0
SP7291,4,41,No,8,1,22.0
SP6315,8,75,No,9,7,67.0
SP1373,3,57,Yes,8,4,38.0
SP5576,7,49,No,6,8,41.0
SP679,7,49,No,7,8,37.0
SP6349,3,51,No,5,4,31.0
SP4578,6,51,Yes,4,7,39.0
SP3345,7,47,Yes,5,8,39.0
SP6180,8,59,No,5,3,54.0
SP1022,2,68,No,5,9,45.0
SP7395,2,70,No,7,9,48.0
SP2613,3,78,No,8,2,57.0
SP3995,6,70,No,7,3,57.0
SP300,4,68,No,9,4,51.0
SP8501,8,66,No,6,8,56.0
SP1522,9,45,Yes,4,9,41.0
SP1874,7,71,No,7,8,66.0
SP5967,9,82,No,5,3,78.0
SP6284,7,49,No,7,6,38.0
SP1283,7,57,No,5,2,46.0
SP7464,2,86,Yes,4,7,62.0
SP5867,9,41,Yes,6,0,38.0
SP3420,3,45,No,8,9,23.0
SP4023,3,58,No,4,7,41.0
SP4426,6,58,Yes,9,0,49.0
SP3643,9,52,Yes,9,9,54.0
SP6793,7,51,Yes,6,7,40.0
SP970,7,43,Yes,4,3,31.0
SP721,1,86,No,8,9,66.0
SP8930,3,82,Yes,4,3,61.0
SP7800,1,94,No,6,8,71.0
SP8227,5,45,Yes,6,5,29.0
SP1028,2,64,No,5,4,42.0
SP1674,7,60,Yes,5,6,51.0
SP462,6,62,Yes,5,0,46.0
SP8807,5,72,No,7,0,51.0
SP9885,7,43,Yes,8,0,38.0
SP7636,2,78,Yes,5,9,56.0
SP6178,6,90,No,5,4,75.0
SP7659,3,79,Yes,9,6,66.0
SP2945,6,89,No,7,7,79.0
SP399,6,55,Yes,7,0,44.0
SP7073,8,77,Yes,7,5,76.0
SP1408,9,60,Yes,7,7,60.0
SP3347,5,59,Yes,4,2,41.0
SP374,8,83,Yes,6,4,75.0
SP7801,4,88,Yes,5,0,71.0
SP1496,6,60,No,7,3,47.0
SP2096,2,72,Yes,8,4,52.0
SP3707,4,49,No,8,4,34.0
SP5755,4,59,No,8,3,42.0
SP6190,1,95,Yes,9,0,68.0
SP8572,9,79,No,7,4,81.0
SP9356,3,43,No,6,8,23.0
SP1758,4,43,No,7,6,26.0
SP5805,8,97,Yes,5,7,90.0
SP2145,6,74,Yes,4,6,60.0
SP501,5,46,No,8,9,33.0
SP8878,3,80,No,6,1,61.0
SP7205,8,50,No,7,9,42.0
SP5818,3,67,No,9,4,49.0
SP3094,8,69,Yes,4,5,63.0
SP3518,9,67,Yes,5,7,64.0
SP51,6,75,No,6,5,62.0
SP4681,6,77,Yes,8,9,67.0
SP8909,9,68,No,9,7,67.0
SP6461,3,70,No,4,1,48.0
SP7357,9,83,No,9,8,85.0
SP5855,6,50,Yes,6,1,43.0
SP4631,1,76,Yes,7,2,51.0
SP2757,7,74,Yes,9,4,69.0
SP8113,1,81,Yes,6,7,60.0
SP49,5,63,Yes,6,9,50.0
SP2167,2,77,No,7,5,53.0
SP4305,2,61,Yes,9,0,38.0
SP5152,7,64,Yes,6,8,58.0
SP9866,3,40,Yes,7,9,24.0
SP6213,7,93,Yes,5,7,85.0
SP1354,2,72,Yes,9,1,48.0
SP9429,7,67,No,5,8,59.0
SP103,1,89,No,6,9,66.0
SP927,1,96,Yes,4,2,69.0
SP7188,8,95,Yes,6,3,88.0
SP4219,8,83,No,7,4,77.0
SP507,5,86,Yes,5,1,71.0
SP4897,1,78,No,4,6,52.0
SP6473,9,76,Yes,6,5,72.0
SP8847,9,70,Yes,8,7,66.0
SP7442,8,81,Yes,5,0,76.0
SP661,3,80,No,8,7,60.0
SP4429,7,62,No,4,3,48.0
SP5677,5,46,Yes,6,1,35.0
SP5754,8,69,Yes,4,8,63.0
SP9810,9,87,No,4,3,83.0
SP6025,1,70,No,9,4,44.0
SP1896,7,47,No,4,5,36.0
SP590,7,67,No,8,0,56.0
SP2221,2,79,Yes,7,9,56.0
SP1554,6,55,No,8,6,44.0
SP7592,1,87,Yes,9,6,63.0
SP6833,8,82,No,8,7,77.0
SP8540,9,57,Yes,5,4,54.0
SP5824,5,53,Yes,6,3,37.0
SP5786,4,88,No,4,8,70.0
SP8739,1,88,Yes,8,5,62.0
SP5076,5,67,Yes,4,0,51.0
SP8060,2,89,No,4,4,64.0
SP355,3,72,Yes,9,7,55.0
SP8133,7,96,No,9,6,85.0
SP9116,8,70,No,5,4,63.0
SP6760,2,45,No,7,3,21.0
SP882,3,88,No,4,6,69.0
SP9326,9,99,No,5,6,97.0
SP7330,2,60,Yes,9,7,40.0
SP9679,1,61,No,4,2,32.0
SP9276,2,95,Yes,6,5,75.0
SP9421,7,80,No,8,6,74.0
SP7113,2,87,No,9,2,64.0
SP2545,6,76,Yes,8,1,66.0
SP5198,1,41,No,6,5,18.0
SP5544,7,75,Yes,9,5,64.0
SP6991,6,88,Yes,7,6,75.0
SP6543,6,59,Yes,8,1,51.0
SP2097,8,71,Yes,9,1,63.0
SP5873,4,68,No,4,1,46.0
SP6642,5,44,No,6,0,30.0
SP1352,5,75,No,8,7,59.0
SP5374,1,91,No,6,0,61.0
SP900,9,97,Yes,8,1,94.0
SP744,7,86,Yes,9,3,79.0
SP2092,8,52,No,5,2,45.0
SP1838,1,99,No,9,9,79.0
SP8661,7,42,Yes,5,7,34.0
SP7377,3,56,Yes,4,8,37.0
SP7589,9,64,No,4,3,59.0
SP4593,6,78,Yes,6,5,65.0
SP6694,7,90,No,5,7,85.0
SP6420,8,59,Yes,8,0,51.0
SP4617,3,87,Yes,4,9,67.0
SP2873,1,92,Yes,9,6,68.0
SP7156,6,90,No,6,2,82.0
SP4141,7,83,Yes,5,5,74.0
SP1978,7,68,No,6,9,61.0
SP2308,3,86,Yes,7,6,65.0
SP7690,4,61,No,6,4,43.0
SP9380,4,56,Yes,5,3,35.0
SP5676,2,50,Yes,6,7,26.0
SP2991,3,83,No,5,5,61.0
SP8528,8,90,Yes,5,8,80.0
SP2772,8,45,No,4,6,39.0
SP4707,6,92,Yes,9,4,86.0
SP5720,6,52,Yes,7,5,45.0
SP5439,4,44,Yes,9,0,23.0
SP6333,6,84,No,5,6,70.0
SP714,2,59,Yes,9,8,37.0
SP6247,3,77,No,8,6,56.0
SP5197,4,53,Yes,7,4,33.0
SP1799,7,43,No,9,6,40.0
SP4543,1,93,Yes,5,9,69.0
SP9699,9,81,Yes,5,1,76.0
SP9965,5,68,No,4,8,52.0
SP9398,8,74,No,9,6,68.0
SP1480,1,80,No,8,2,52.0
SP274,6,64,Yes,4,3,50.0
SP3170,1,42,Yes,6,0,17.0
SP6189,1,94,No,9,4,73.0
SP2907,7,83,Yes,4,2,73.0
SP7554,6,54,No,8,0,41.0
SP9496,7,66,No,9,8,61.0
SP5431,6,96,No,9,0,85.0
SP2225,5,60,No,8,0,46.0
SP2369,1,97,Yes,9,8,74.0
SP307,3,94,No,9,0,71.0
SP7322,1,92,Yes,6,8,68.0
SP1213,1,74,Yes,7,4,50.0
SP2465,4,54,No,5,2,33.0
SP3283,3,97,No,6,0,79.0
SP9049,6,68,Yes,5,5,57.0
SP6301,7,96,Yes,6,3,82.0
SP3284,3,98,Yes,5,2,80.0
SP9152,2,98,Yes,6,3,73.0
SP8890,1,41,No,5,9,17.0
SP3487,1,47,No,8,1,24.0
SP6730,3,85,Yes,4,3,65.0
SP6119,6,70,Yes,6,6,60.0
SP6308,7,45,Yes,7,0,34.0
SP5623,5,82,Yes,7,4,68.0
SP3552,5,98,Yes,8,3,86.0
SP4943,9,96,No,8,3,95.0
SP9659,7,47,Yes,5,7,38.0
SP9264,4,51,Yes,7,3,37.0
SP2792,7,94,Yes,6,3,85.0
SP4485,8,62,No,9,3,57.0
SP2282,9,63,No,4,8,59.0
SP2005,6,54,No,9,7,45.0
SP6946,8,62,Yes,4,2,52.0
SP7050,5,42,No,8,8,27.0
SP7384,2,55,No,9,4,34.0
SP4423,7,48,Yes,9,9,44.0
SP997,3,62,No,7,6,43.0
SP2637,5,54,Yes,5,9,37.0
SP9817,5,50,No,7,3,38.0
SP8671,6,53,Yes,5,7,41.0
SP9649,3,82,Yes,6,0,59.0
SP3407,8,76,Yes,7,8,74.0
SP9587,2,58,No,8,1,33.0
SP6010,8,90,Yes,7,5,88.0
SP166,7,85,Yes,8,0,73.0
SP3746,5,55,Yes,4,8,41.0
SP5116,7,75,Yes,8,8,70.0
SP5523,5,66,Yes,7,9,54.0
SP2703,5,78,Yes,6,1,65.0
SP2689,6,94,Yes,6,6,83.0
SP2419,4,67,No,7,8,51.0
SP8065,7,95,No,4,4,85.0
SP7372,1,78,Yes,5,9,52.0
SP935,8,62,Yes,8,3,57.0
SP6589,8,53,No,7,5,45.0
SP4589,1,75,Yes,8,0,52.0
SP7039,2,59,Yes,9,4,33.0
SP7253,9,86,Yes,6,4,83.0
SP5562,2,47,No,5,3,23.0
SP321,2,72,No,6,5,51.0
SP3493,1,48,Yes,7,0,24.0
SP6142,6,88,Yes,4,1,72.0
SP4145,3,96,Yes,7,5,77.0
SP1297,4,99,No,5,3,80.0
SP9124,3,72,No,4,3,53.0
SP7590,7,43,No,8,9,32.0
SP4240,5,54,Yes,5,5,39.0
SP3706,7,46,Yes,9,8,41.0
SP9554,2,65,No,4,0,39.0
SP2715,3,58,Yes,5,0,34.0
SP2512,2,59,Yes,6,5,40.0
SP5414,7,46,Yes,9,0,39.0
SP4073,8,94,Yes,7,3,89.0
SP7154,6,78,Yes,8,6,67.0
SP4228,1,98,No,5,2,72.0
SP3234,7,94,Yes,9,0,90.0
SP9588,7,54,Yes,5,6,45.0
SP7022,6,61,No,5,3,49.0
SP6468,8,52,No,8,5,43.0
SP6147,5,48,Yes,8,6,35.0
SP6685,7,90,Yes,5,7,78.0
SP2816,6,73,Yes,8,5,63.0
SP5121,3,55,No,7,1,32.0
SP2953,1,49,Yes,8,3,24.0
SP2560,5,70,No,7,4,53.0
SP2609,2,67,Yes,4,1,46.0
SP7129,4,91,No,7,1,77.0
SP1331,7,64,Yes,4,8,53.0
SP999,5,56,Yes,5,8,42.0
SP8555,1,40,No,7,4,14.0
SP3973,8,91,Yes,7,2,85.0
SP6211,1,98,No,8,2,74.0
SP1329,4,92,No,8,5,76.0
SP7864,8,61,No,6,9,54.0
SP9293,1,90,No,7,5,63.0
SP4811,5,82,Yes,9,8,69.0
SP5482,1,96,No,8,3,70.0
SP4950,8,62,Yes,9,4,57.0
SP9589,7,97,No,4,1,86.0
SP8902,2,91,No,6,4,66.0
SP4314,6,82,No,7,5,70.0
SP3546,9,65,Yes,8,2,61.0
SP4888,7,96,No,9,1,89.0
SP2011,5,75,Yes,9,6,62.0
SP8322,1,71,Yes,5,9,47.0
SP5640,8,44,No,5,1,32.0
SP5398,2,76,Yes,8,8,51.0
SP6096,2,63,No,6,0,39.0
SP2333,7,60,Yes,9,4,55.0
SP621,8,48,No,5,4,40.0
SP4178,1,48,Yes,8,5,25.0
SP134,9,70,Yes,8,5,67.0
SP7933,4,79,No,9,3,66.0
SP6368,4,95,Yes,7,2,77.0
SP9950,6,84,Yes,9,2,74.0
SP8224,9,47,Yes,6,2,50.0
SP3310,6,46,Yes,9,7,38.0
SP6855,6,70,Yes,7,3,55.0
SP2811,1,78,No,4,2,52.0
SP5997,5,70,Yes,9,6,61.0
SP4310,1,79,Yes,7,3,54.0
SP2888,8,51,Yes,6,8,47.0
SP9921,4,98,Yes,9,7,81.0
SP9514,6,77,Yes,9,9,69.0
SP5696,2,74,Yes,6,8,49.0
SP9008,6,86,Yes,4,4,75.0
SP5976,3,48,Yes,5,9,28.0
SP4211,2,68,Yes,7,2,46.0
SP5127,8,65,Yes,4,2,58.0
SP1075,1,57,No,8,0,31.0
SP4271,9,43,Yes,6,6,43.0
SP7937,2,88,Yes,4,9,62.0
SP3785,4,72,Yes,9,2,55.0
SP1460,4,62,Yes,6,9,43.0
SP2768,1,48,Yes,7,9,19.0
SP9266,2,52,Yes,8,2,29.0
SP5839,9,46,No,4,4,40.0
SP3772,3,93,No,7,7,78.0
SP7609,6,69,Yes,9,5,57.0
SP7699,6,87,Yes,6,6,73.0
SP7399,8,84,No,9,5,80.0
SP1673,2,81,No,6,1,59.0
SP5066,4,53,No,8,2,34.0
SP3773,5,79,Yes,4,6,67.0
SP6434,8,94,No,9,4,91.0
SP6334,8,54,No,8,4,46.0
SP7261,9,74,No,9,9,73.0
SP8947,7,67,Yes,8,0,59.0
SP9599,6,60,No,9,8,49.0
SP5219,2,52,Yes,4,5,27.0
SP3316,8,91,Yes,4,6,85.0
SP9815,4,53,No,9,8,40.0
